,Energy to electrolyzer (kWh),Energy from grid (kWh),Energy from renewables (kWh),Total energy (kWh),Hydrogen Hourly production (kg)
5437,31180.632396048364,0.0,31180.632396048364,31180.632396048364,635.8783400295648
5438,0.0,0.0,0.0,0.0,0.0
5439,0.0,0.0,0.0,0.0,0.0
5440,0.0,0.0,0.0,0.0,0.0
5441,27161.638628760247,0.0,27161.638628760247,27161.638628760247,472.522675078734
5442,30282.99025714282,0.0,30282.99025714282,30282.99025714282,618.3067129962856
5443,0.0,0.0,0.0,0.0,0.0
5444,0.0,0.0,0.0,0.0,0.0
5445,0.0,0.0,0.0,0.0,0.0
5446,0.0,0.0,0.0,0.0,0.0
5447,39963.28851029084,0.0,39963.28851029084,39963.28851029084,695.4563212120715
5448,26154.787757993618,0.0,26154.787757993618,26154.787757993618,546.8661690485098
5449,36104.17156053175,0.0,36104.17156053175,36104.17156053175,715.1825354977169
5450,50772.939150336395,0.0,50772.939150336395,50772.939150336395,1017.6638890623224
5451,48730.84117882099,0.0,48730.84117882099,48730.84117882099,1020.8854372749554
5452,34689.52633491076,0.0,34689.52633491076,34689.52633491076,725.274760178477
5453,0.0,0.0,0.0,0.0,0.0
5454,0.0,0.0,0.0,0.0,0.0
5455,0.0,0.0,0.0,0.0,0.0
5456,0.0,0.0,0.0,0.0,0.0
5457,0.0,0.0,0.0,0.0,0.0
5458,0.0,0.0,0.0,0.0,0.0
5459,0.0,0.0,0.0,0.0,0.0
5460,0.0,0.0,0.0,0.0,0.0
5461,30453.49415371731,0.0,30453.49415371731,30453.49415371731,530.5565830614247
5462,34968.29120336406,0.0,34968.29120336406,34968.29120336406,715.5786158165599
5463,39689.176110377826,0.0,39689.176110377826,39689.176110377826,813.6427305927168
5464,34968.29120336406,0.0,34968.29120336406,34968.29120336406,730.7836524949872
5465,42242.30276215383,0.0,42242.30276215383,42242.30276215383,854.3236290922791
5466,86793.34000990565,0.0,86793.34000990565,86793.34000990565,1657.045586635109
5467,142402.6344343635,0.0,142402.6344343635,142402.6344343635,2819.1740219425874
5468,174270.83540996112,0.0,174270.83540996112,174270.83540996112,3581.39684932409
5469,289558.47410946334,0.0,289558.47410946334,289558.47410946334,5788.2585002461865
5470,292001.6991037753,0.0,292001.6991037753,292001.6991037753,5834.178036275299
5471,91444.60798603295,0.0,91444.60798603295,91444.60798603295,1912.0814096410825
5472,117005.02279212058,0.0,117005.02279212058,117005.02279212058,2350.354586847622
5473,45943.689423173215,0.0,45943.689423173215,45943.689423173215,961.435670843353
5474,12439.054528793791,0.0,12439.054528793791,12439.054528793791,260.65921862755795
5475,0.0,0.0,0.0,0.0,0.0
5476,0.0,0.0,0.0,0.0,0.0
5477,0.0,0.0,0.0,0.0,0.0
5478,0.0,0.0,0.0,0.0,0.0
5479,0.0,0.0,0.0,0.0,0.0
5480,0.0,0.0,0.0,0.0,0.0
5481,0.0,0.0,0.0,0.0,0.0
5482,63498.86565867959,0.0,63498.86565867959,63498.86565867959,1105.957636169347
5483,129986.3010290659,0.0,129986.3010290659,129986.3010290659,2490.304927817999
5484,226213.20096360645,0.0,226213.20096360645,226213.20096360645,4585.476588615549
5485,303538.69564887485,0.0,303538.69564887485,303538.69564887485,6050.003962936025
5486,348390.33770183707,0.0,348390.33770183707,348390.33770183707,6885.212144334402
5487,463000.9001749598,0.0,463000.9001749598,463000.9001749598,8979.120021472045
5488,446658.1772057522,0.0,446658.1772057522,446658.1772057522,8683.79068686372
5489,469032.8972710656,0.0,469032.8972710656,469032.8972710656,9087.832204761105
5490,353051.8034151126,0.0,353051.8034151126,353051.8034151126,6971.427547172927
5491,564852.798457924,0.0,564852.798457924,564852.798457924,10797.446364100753
5492,560609.317066227,0.0,560609.317066227,560609.317066227,10722.39448729756
5493,246707.13457918484,0.0,246707.13457918484,246707.13457918484,4976.862611300021
5494,184884.31923306597,0.0,184884.31923306597,184884.31923306597,3787.7346841897056
5495,145965.90759314154,0.0,145965.90759314154,145965.90759314154,3024.9877356549205
5496,486758.65101815277,0.0,486758.65101815277,486758.65101815277,9406.487537817371
5497,630982.2744534435,0.0,630982.2744534435,630982.2744534435,11959.018069922056
5498,811883.7568118079,0.0,811883.7568118079,811883.7568118079,15068.970413081528
5499,634048.7101281977,0.0,634048.7101281977,634048.7101281977,12012.50665556981
5500,379689.9189128877,0.0,379689.9189128877,379689.9189128877,7462.375302144547
5501,129809.81253413208,0.0,129809.81253413208,129809.81253413208,2704.416148022248
5502,0.0,0.0,0.0,0.0,0.0
5503,0.0,0.0,0.0,0.0,0.0
5504,0.0,0.0,0.0,0.0,0.0
5505,0.0,0.0,0.0,0.0,0.0
5506,12249.668415585866,0.0,12249.668415585866,12249.668415585866,214.0035851114519
5507,19754.816209199314,0.0,19754.816209199314,19754.816209199314,393.5705219924803
5508,100973.73146132176,0.0,100973.73146132176,100973.73146132176,1817.4496932037928
5509,171231.92183713694,0.0,171231.92183713694,171231.92183713694,3440.378987917685
5510,238353.23711441873,0.0,238353.23711441873,238353.23711441873,4817.132014923243
5511,163335.60999728704,0.0,163335.60999728704,163335.60999728704,3366.610154440357
5512,165596.82134512864,0.0,165596.82134512864,165596.82134512864,3410.9282213667766
5513,170498.14352348307,0.0,170498.14352348307,170498.14352348307,3506.8544127742166
5514,146595.16640684442,0.0,146595.16640684442,146595.16640684442,3037.104596853185
5515,173752.95662668205,0.0,173752.95662668205,173752.95662668205,3570.4424224870995
5516,149943.17996904816,0.0,149943.17996904816,149943.17996904816,3103.1868139230323
5517,144121.51042685666,0.0,144121.51042685666,144121.51042685666,2988.192384155469
5518,116867.53934677865,0.0,116867.53934677865,116867.53934677865,2445.4638044214
5519,89726.29338573292,0.0,89726.29338573292,89726.29338573292,1877.2232958081495
5520,62092.72270162636,0.0,62092.72270162636,62092.72270162636,1298.8117850608155
5521,43275.07927284662,0.0,43275.07927284662,43275.07927284662,904.1830907160844
5522,17425.61856463468,0.0,17425.61856463468,17425.61856463468,364.2937169985166
5523,21889.012121707827,0.0,21889.012121707827,21889.012121707827,442.2182564841089
5524,27543.081162132094,0.0,27543.081162132094,27543.081162132094,558.4240466208057
5525,37523.799015077864,0.0,37523.799015077864,37523.799015077864,741.8102762870956
5526,29470.394012581837,0.0,29470.394012581837,29470.394012581837,616.806811704695
5527,0.0,0.0,0.0,0.0,0.0
5528,0.0,0.0,0.0,0.0,0.0
5529,0.0,0.0,0.0,0.0,0.0
5530,0.0,0.0,0.0,0.0,0.0
5531,0.0,0.0,0.0,0.0,0.0
5532,24954.846364478595,0.0,24954.846364478595,24954.846364478595,435.4912571189745
5533,32278.906295747976,0.0,32278.906295747976,32278.906295747976,648.4586749112282
5534,32330.240835910594,0.0,32330.240835910594,32330.240835910594,677.6566392264522
5535,30587.451395721317,0.0,30587.451395721317,30587.451395721317,639.1046002471943
5536,0.0,0.0,0.0,0.0,0.0
5537,0.0,0.0,0.0,0.0,0.0
5538,0.0,0.0,0.0,0.0,0.0
5539,164394.58472765918,0.0,164394.58472765918,164394.58472765918,2822.4239903257862
5540,112399.67260462425,0.0,112399.67260462425,112399.67260462425,2352.209167547821
5541,34263.39047478405,0.0,34263.39047478405,34263.39047478405,716.3488901890559
5542,48978.47781385298,0.0,48978.47781385298,48978.47781385298,968.4164966239066
5543,52383.98869417613,0.0,52383.98869417613,52383.98869417613,1082.9609801340523
5544,52894.277390964045,0.0,52894.277390964045,52894.277390964045,1107.2379147558338
5545,56359.87762357587,0.0,56359.87762357587,56359.87762357587,1166.1146154813969
5546,247706.0306964238,0.0,247706.0306964238,247706.0306964238,4564.163763390372
5547,335002.9275701946,0.0,335002.9275701946,335002.9275701946,6634.919764337748
5548,252193.8931333906,0.0,252193.8931333906,252193.8931333906,5079.722876703153
5549,256188.4495726851,0.0,256188.4495726851,256188.4495726851,5155.57505663777
5550,137216.59440340413,0.0,137216.59440340413,137216.59440340413,2850.817844234509
5551,60484.5632550765,0.0,60484.5632550765,60484.5632550765,1266.278556298454
5552,0.0,0.0,0.0,0.0,0.0
5553,0.0,0.0,0.0,0.0,0.0
5554,0.0,0.0,0.0,0.0,0.0
5555,0.0,0.0,0.0,0.0,0.0
5556,0.0,0.0,0.0,0.0,0.0
5557,57927.680598628845,0.0,57927.680598628845,57927.680598628845,1009.5515088275398
5558,9085.037095372714,0.0,9085.037095372714,9085.037095372714,189.51621238057714
5559,8645.140867647906,0.0,8645.140867647906,8645.140867647906,180.7319575838299
5560,0.0,0.0,0.0,0.0,0.0
5561,0.0,0.0,0.0,0.0,0.0
5562,0.0,0.0,0.0,0.0,0.0
5563,12108.801811305282,0.0,12108.801811305282,12108.801811305282,211.55980525338884
5564,319165.6514358873,0.0,319165.6514358873,319165.6514358873,5392.370035331478
5565,480855.91412250843,0.0,480855.91412250843,480855.91412250843,9296.797293869191
5566,431261.2724812869,0.0,431261.2724812869,431261.2724812869,8401.13948626562
5567,393305.25679297716,0.0,393305.25679297716,393305.25679297716,7709.090294347051
5568,764947.9030500854,0.0,764947.9030500854,764947.9030500854,14265.71169748256
5569,940280.9809224405,0.0,940280.9809224405,940280.9809224405,17215.62531573278
5570,827121.0564844491,0.0,827121.0564844491,827121.0564844491,15320.972618854921
5571,649974.2115036489,0.0,649974.2115036489,649974.2115036489,12285.275317796279
5572,408659.47749251727,0.0,408659.47749251727,408659.47749251727,7989.68288212378
5573,470129.74055937375,0.0,470129.74055937375,470129.74055937375,9103.767036332198
5574,392159.31766407704,0.0,392159.31766407704,392159.31766407704,7688.014866544157
5575,231610.42998571187,0.0,231610.42998571187,231610.42998571187,4686.666464828054
5576,87148.81114609225,0.0,87148.81114609225,87148.81114609225,1821.3736937979427
5577,154376.45616854922,0.0,154376.45616854922,154376.45616854922,3042.86489110406
5578,154836.67884293856,0.0,154836.67884293856,154836.67884293856,3198.4088225255
5579,133310.02594920745,0.0,133310.02594920745,133310.02594920745,2772.748199359177
5580,87638.52988034025,0.0,87638.52988034025,87638.52988034025,1831.1635204241225
5581,138644.60290733833,0.0,138644.60290733833,138644.60290733833,2746.3540540631493
5582,75774.77133385798,0.0,75774.77133385798,75774.77133385798,1582.8982313089723
5583,201419.92390883662,0.0,201419.92390883662,201419.92390883662,3846.7376060814545
5584,144713.60907793647,0.0,144713.60907793647,144713.60907793647,2998.5871420283115
5585,183717.12192248765,0.0,183717.12192248765,183717.12192248765,3762.9985565698107
5586,528539.4556078103,0.0,528539.4556078103,528539.4556078103,10148.298984352014
5587,618045.6521182389,0.0,618045.6521182389,618045.6521182389,11727.223196840487
5588,610644.9113211894,0.0,610644.9113211894,610644.9113211894,11597.648835684851
5589,913303.2872496536,0.0,913303.2872496536,913303.2872496536,16765.366595941767
5590,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,18805.817222353646
5591,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,18805.788189204544
5592,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,18805.759156048145
5593,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,18805.730122884448
5594,118615.67431988785,0.0,118615.67431988785,118615.67431988785,2479.364779657946
5595,960410.8403491988,0.0,960410.8403491988,960410.8403491988,17547.532696959093
5596,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,18805.647322787856
5597,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,18805.618289596074
5598,741103.9358184879,0.0,741103.9358184879,741103.9358184879,13856.637267938373
5599,346432.0736660841,0.0,346432.0736660841,346432.0736660841,6845.181091202345
5600,110633.06725862916,0.0,110633.06725862916,110633.06725862916,2312.639800550995
5601,254760.21804846576,0.0,254760.21804846576,254760.21804846576,5068.3015003552155
5602,316946.46357571223,0.0,316946.46357571223,316946.46357571223,6297.137372350788
5603,246969.75507500977,0.0,246969.75507500977,246969.75507500977,4979.044282321109
5604,85790.32877026044,0.0,85790.32877026044,85790.32877026044,1794.0535566307328
5605,0.0,0.0,0.0,0.0,0.0
5606,0.0,0.0,0.0,0.0,0.0
5607,110443.40633334353,0.0,110443.40633334353,110443.40633334353,1923.856977375438
5608,359750.77826400707,0.0,359750.77826400707,359750.77826400707,7009.373717547405
5609,273856.45817024907,0.0,273856.45817024907,273856.45817024907,5488.1258511683145
5610,0.0,0.0,0.0,0.0,0.0
5611,52469.19972648659,0.0,52469.19972648659,52469.19972648659,915.1974242529894
5612,152880.10364417944,0.0,152880.10364417944,152880.10364417944,2868.775108981809
5613,127719.9698551348,0.0,127719.9698551348,127719.9698551348,2660.741610504343
5614,61345.05137460128,0.0,61345.05137460128,61345.05137460128,1283.0040766921616
5615,105711.89358924456,0.0,105711.89358924456,105711.89358924456,2054.3848685762227
5616,221255.5765878183,0.0,221255.5765878183,221255.5765878183,4409.57740695863
5617,195576.29236376449,0.0,195576.29236376449,195576.29236376449,3992.0644874558207
5618,213006.29185747023,0.0,213006.29185747023,213006.29185747023,4328.342875824465
5619,256591.38266526692,0.0,256591.38266526692,256591.38266526692,5160.754872053385
5620,279317.000026554,0.0,279317.000026554,279317.000026554,5590.388541238529
5621,245838.93355474158,0.0,245838.93355474158,245838.93355474158,4956.443698417136
5622,370791.11907157337,0.0,370791.11907157337,370791.11907157337,7293.2315008988735
5623,357958.17785525724,0.0,357958.17785525724,357958.17785525724,7056.698996486048
5624,109219.85990211692,0.0,109219.85990211692,109219.85990211692,2283.775331239512
5625,114091.4737423159,0.0,114091.4737423159,114091.4737423159,2370.5720502654826
5626,149527.17888660936,0.0,149527.17888660936,149527.17888660936,3075.0221645290376
5627,246039.7256451215,0.0,246039.7256451215,246039.7256451215,4960.1908735116895
5628,395778.4290985483,0.0,395778.4290985483,395778.4290985483,7751.596325499526
5629,446724.235136515,0.0,446724.235136515,446724.235136515,8678.317266111893
5630,662961.2499516772,0.0,662961.2499516772,662961.2499516772,12506.751995359884
5631,454390.14098755136,0.0,454390.14098755136,454390.14098755136,8816.843796737341
5632,318975.68586232106,0.0,318975.68586232106,318975.68586232106,6333.4788781588595
5633,251029.45540580808,0.0,251029.45540580808,251029.45540580808,5055.020069078042
5634,218083.16823880095,0.0,218083.16823880095,218083.16823880095,4425.771250640255
5635,189423.7368880116,0.0,189423.7368880116,189423.7368880116,3872.71977636694
5636,291646.72816240275,0.0,291646.72816240275,291646.72816240275,5822.143043566984
5637,305435.9446594898,0.0,305435.9446594898,305435.9446594898,6080.583119711935
5638,430500.4373966829,0.0,430500.4373966829,430500.4373966829,8384.2104004857
5639,573089.151156783,0.0,573089.151156783,573089.151156783,10934.613987523984
5640,406220.17015794234,0.0,406220.17015794234,406220.17015794234,7942.246893534907
5641,243019.0311012752,0.0,243019.0311012752,243019.0311012752,4902.567363321821
5642,283933.5137218012,0.0,283933.5137218012,283933.5137218012,5677.091509298249
5643,133003.72965286337,0.0,133003.72965286337,133003.72965286337,2765.625978360918
5644,148540.44725540784,0.0,148540.44725540784,148540.44725540784,3073.2024360767405
5645,174337.54672310103,0.0,174337.54672310103,174337.54672310103,3579.1941039666544
5646,338977.93436619063,0.0,338977.93436619063,338977.93436619063,6705.236586751731
5647,202484.37177065035,0.0,202484.37177065035,202484.37177065035,4125.365732957719
5648,56775.891165119705,0.0,56775.891165119705,56775.891165119705,1187.9027033025595
5649,67523.46876824021,0.0,67523.46876824021,67523.46876824021,1380.7702276435782
5650,71060.33314555856,0.0,71060.33314555856,71060.33314555856,1469.9412175549458
5651,0.0,0.0,0.0,0.0,0.0
5652,0.0,0.0,0.0,0.0,0.0
5653,0.0,0.0,0.0,0.0,0.0
5654,0.0,0.0,0.0,0.0,0.0
5655,0.0,0.0,0.0,0.0,0.0
5656,0.0,0.0,0.0,0.0,0.0
5657,186976.00185598162,0.0,186976.00185598162,186976.00185598162,3187.3218717454993
5658,365727.6150258351,0.0,365727.6150258351,365727.6150258351,7199.027004770412
5659,284691.6514402301,0.0,284691.6514402301,284691.6514402301,5690.780172883534
5660,486866.68697961245,0.0,486866.68697961245,486866.68697961245,9400.27156673245
5661,569374.9565520686,0.0,569374.9565520686,569374.9565520686,10867.974055829844
5662,911312.6988668989,0.0,911312.6988668989,911312.6988668989,16726.445811889836
5663,976532.0039266202,0.0,976532.0039266202,976532.0039266202,17808.09332336806
5664,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,18799.456763208444
5665,1000222.7789706138,0.0,1000222.7789706138,1000222.7789706138,18198.393979644785
5666,932447.3233225282,0.0,932447.3233225282,932447.3233225282,17078.008907399435
5667,963232.9467967388,0.0,963232.9467967388,963232.9467967388,17588.261994798926
5668,902067.9872695089,0.0,902067.9872695089,902067.9872695089,16572.111178471092
5669,906924.0301177345,0.0,906924.0301177345,906924.0301177345,16653.09827493562
5670,876920.2401529892,0.0,876920.2401529892,876920.2401529892,16151.56600561978
5671,538175.4614645549,0.0,538175.4614645549,538175.4614645549,10315.590987174462
5672,194302.9072638629,0.0,194302.9072638629,194302.9072638629,3966.7200367736564
5673,220746.62363834184,0.0,220746.62363834184,220746.62363834184,4476.256718853136
5674,359214.9334523844,0.0,359214.9334523844,359214.9334523844,7078.762603037615
5675,299729.5492333747,0.0,299729.5492333747,299729.5492333747,5972.931506791299
5676,234781.1184455219,0.0,234781.1184455219,234781.1184455219,4744.820232575723
5677,210464.5845040519,0.0,210464.5845040519,210464.5845040519,4278.6597090139385
5678,319391.49597801466,0.0,319391.49597801466,319391.49597801466,6340.289029900276
5679,405186.7112122713,0.0,405186.7112122713,405186.7112122713,7922.320321517059
5680,345429.66262673715,0.0,345429.66262673715,345429.66262673715,6823.914739997741
5681,449868.42229260266,0.0,449868.42229260266,449868.42229260266,8733.83521528807
5682,564939.7499827844,0.0,564939.7499827844,564939.7499827844,10789.315501960873
5683,776104.191694811,0.0,776104.191694811,776104.191694811,14448.950469000994
5684,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,18798.909274464168
5685,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,18798.880239579536
5686,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,18798.851204687606
5687,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,18798.822169788393
5688,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,18798.79313488188
5689,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,18798.764099968063
5690,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,18798.735065046956
5691,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,18798.70603011856
5692,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,18798.67699518287
5693,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,18798.647960239872
5694,990473.7668904853,0.0,990473.7668904853,990473.7668904853,18037.13932023864
5695,521751.27519812575,0.0,521751.27519812575,521751.27519812575,10023.166171525727
5696,157470.19508055557,0.0,157470.19508055557,157470.19508055557,3248.435749162845
5697,133372.0933123778,0.0,133372.0933123778,133372.0933123778,2772.459087653486
5698,150194.95805019,0.0,150194.95805019,150194.95805019,3105.285491541718
5699,152857.71928079677,0.0,152857.71928079677,152857.71928079677,3157.723441458343
5700,105554.68521143869,0.0,105554.68521143869,105554.68521143869,2206.4319540774873
5701,100982.08342816873,0.0,100982.08342816873,100982.08342816873,2111.3775674610015
5702,227104.28820213856,0.0,227104.28820213856,227104.28820213856,4492.265771466924
5703,205290.58307597745,0.0,205290.58307597745,205290.58307597745,4178.745845911627
5704,496221.9434740692,0.0,496221.9434740692,496221.9434740692,9567.131280906575
5705,556092.7891521164,0.0,556092.7891521164,556092.7891521164,10632.445446249927
5706,695094.3830136008,0.0,695094.3830136008,695094.3830136008,13060.22092543742
5707,445652.3634361444,0.0,445652.3634361444,445652.3634361444,8657.14603720968
5708,624817.7311058848,0.0,624817.7311058848,624817.7311058848,11840.34678431824
5709,615328.0287211998,0.0,615328.0287211998,615328.0287211998,11674.440375416176
5710,886623.1755638281,0.0,886623.1755638281,886623.1755638281,16312.882276928212
5711,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,18797.997620364327
5712,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,18797.95182056919
5713,467113.2998403284,0.0,467113.2998403284,467113.2998403284,9044.38624856785
5714,616253.0184661259,0.0,616253.0184661259,616253.0184661259,11690.51692649754
5715,769023.908021157,0.0,769023.908021157,769023.908021157,14327.516152358796
5716,934011.2205967266,0.0,934011.2205967266,934011.2205967266,17102.546634853967
5717,933264.0691742895,0.0,933264.0691742895,933264.0691742895,17090.110648843634
5718,673836.9972412083,0.0,673836.9972412083,673836.9972412083,12692.56972294979
5719,441432.5364165483,0.0,441432.5364165483,441432.5364165483,8580.59523789997
5720,201528.8013988593,0.0,201528.8013988593,201528.8013988593,4106.035029831792
5721,143660.68805119372,0.0,143660.68805119372,143660.68805119372,2976.16632855052
5722,224060.44999777,0.0,224060.44999777,224060.44999777,4539.351407159867
5723,214397.82686626047,0.0,214397.82686626047,214397.82686626047,4353.920310028312
5724,316812.42566508736,0.0,316812.42566508736,316812.42566508736,6291.651871091004
5725,450944.52826322365,0.0,450944.52826322365,450944.52826322365,8752.562648002902
5726,534688.9858118147,0.0,534688.9858118147,534688.9858118147,10252.675394402442
5727,786822.4879144791,0.0,786822.4879144791,786822.4879144791,14630.101603461479
5728,750930.9134595658,0.0,750930.9134595658,750930.9134595658,14018.48198749619
5729,929837.9980232428,0.0,929837.9980232428,929837.9980232428,17032.89149507213
5730,812022.4335940835,0.0,812022.4335940835,812022.4335940835,15057.326903778794
5731,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,18797.430429146203
5732,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,18797.401393889955
5733,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,18797.372358626417
5734,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,18797.34332335558
5735,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,18797.314288077447
5736,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,18797.28525279202
5737,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,18797.256217499293
5738,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,18797.22718219928
5739,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,18797.19814689196
5740,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,18797.169111577354
5741,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,18797.14007625545
5742,621687.1712630286,0.0,621687.1712630286,621687.1712630286,11785.001363228239
5743,252596.12152864243,0.0,252596.12152864243,252596.12152864243,5083.3901222180175
5744,161485.25207440232,0.0,161485.25207440232,161485.25207440232,3326.9145816864234
5745,235362.9738355588,0.0,235362.9738355588,235362.9738355588,4755.3067437610325
5746,275711.684382582,0.0,275711.684382582,275711.684382582,5520.745858885414
5747,251379.1849717791,0.0,251379.1849717791,251379.1849717791,5060.2477837628985
5748,267351.85294883966,0.0,267351.85294883966,267351.85294883966,5362.890590468695
5749,189037.01003838776,0.0,189037.01003838776,189037.01003838776,3864.110631274873
5750,255543.39986719625,0.0,255543.39986719625,255543.39986719625,5139.266049622973
5751,263506.655163686,0.0,263506.655163686,263506.655163686,5290.137075043796
5752,274274.7929939449,0.0,274274.7929939449,274274.7929939449,5493.590676511603
5753,193636.1903595395,0.0,193636.1903595395,193636.1903595395,3953.206968544032
5754,133739.98997310523,0.0,133739.98997310523,133739.98997310523,2779.450026583477
5755,152746.54785873657,0.0,152746.54785873657,152746.54785873657,3155.1847035813435
5756,47271.74255964987,0.0,47271.74255964987,47271.74255964987,986.8312057302625
5757,33118.965842642545,0.0,33118.965842642545,33118.965842642545,692.8935337539202
5758,47321.72538469873,0.0,47321.72538469873,47321.72538469873,942.9782371063126
5759,28475.287598414754,0.0,28475.287598414754,28475.287598414754,596.2777997018569
5760,809.2954632296396,0.0,809.2954632296396,809.2954632296396,0.0
5761,37357.40028269056,0.0,37357.40028269056,37357.40028269056,651.0416342306609
5762,3156.5403095198126,0.0,3156.5403095198126,3156.5403095198126,0.0
5763,0.0,0.0,0.0,0.0,0.0
5764,0.0,0.0,0.0,0.0,0.0
5765,0.0,0.0,0.0,0.0,0.0
5766,17017.10038181141,0.0,17017.10038181141,17017.10038181141,296.4314720307243
5767,15546.76340446229,0.0,15546.76340446229,15546.76340446229,322.11272872556106
5768,0.0,0.0,0.0,0.0,0.0
5769,5989.573051692577,0.0,5989.573051692577,5989.573051692577,102.68140060989286
5770,0.0,0.0,0.0,0.0,0.0
5771,0.0,0.0,0.0,0.0,0.0
5772,63522.04784605501,0.0,63522.04784605501,63522.04784605501,1104.9144398802484
5773,34118.180356522964,0.0,34118.180356522964,34118.180356522964,712.734531765086
5774,85579.89382600608,0.0,85579.89382600608,85579.89382600608,1604.1747787710638
5775,113915.58446785297,0.0,113915.58446785297,113915.58446785297,2280.9910070778524
5776,120962.11242532551,0.0,120962.11242532551,120962.11242532551,2509.960288182254
5777,139356.93577655317,0.0,139356.93577655317,139356.93577655317,2890.3725718127107
5778,173491.35089305922,0.0,173491.35089305922,173491.35089305922,3561.1080420398257
5779,143564.16939740823,0.0,143564.16939740823,143564.16939740823,2973.589401859272
5780,156183.90762058785,0.0,156183.90762058785,156183.90762058785,3222.256486563327
5781,122374.24484097748,0.0,122374.24484097748,122374.24484097748,2552.6321064091176
5782,33037.622233061855,0.0,33037.622233061855,33037.622233061855,691.0945301827372
5783,73134.8797966564,0.0,73134.8797966564,73134.8797966564,1387.360316776857
5784,131446.34663342862,0.0,131446.34663342862,131446.34663342862,2560.6051358042387
5785,249359.6663084586,0.0,249359.6663084586,249359.6663084586,5020.697935480222
5786,357113.91498345154,0.0,357113.91498345154,357113.91498345154,7037.437928650468
5787,380149.55396885716,0.0,380149.55396885716,380149.55396885716,7461.360236025959
5788,525578.3857754783,0.0,525578.3857754783,525578.3857754783,10088.094415882204
5789,547754.0224551375,0.0,547754.0224551375,547754.0224551375,10481.742159922847
5790,648918.8478574537,0.0,648918.8478574537,648918.8478574537,12256.902430590168
5791,403821.9113688304,0.0,403821.9113688304,403821.9113688304,7894.575897301178
5792,132698.30738863887,0.0,132698.30738863887,132698.30738863887,2758.073638502157
5793,171878.63479018048,0.0,171878.63479018048,171878.63479018048,3529.346581452171
5794,155775.47390882534,0.0,155775.47390882534,155775.47390882534,3213.969201063191
5795,165743.01642036703,0.0,165743.01642036703,165743.01642036703,3409.422614168256
5796,101193.04542601627,0.0,101193.04542601627,101193.04542601627,2114.837906940631
5797,86260.7076217706,0.0,86260.7076217706,86260.7076217706,1802.007052005618
5798,142377.5145942013,0.0,142377.5145942013,142377.5145942013,2814.3399535015415
5799,195398.41701138788,0.0,195398.41701138788,195398.41701138788,3986.2201873885315
5800,402844.6027172959,0.0,402844.6027172959,402844.6027172959,7876.467924566181
5801,321220.1929591169,0.0,321220.1929591169,321220.1929591169,6371.788545090536
5802,320516.6409206685,0.0,320516.6409206685,320516.6409206685,6358.676263750625
5803,235100.7396487457,0.0,235100.7396487457,235100.7396487457,4748.922703448914
5804,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,18792.370596847028
5805,113723.5747322458,0.0,113723.5747322458,113723.5747322458,2375.902072439281
5806,0.0,0.0,0.0,0.0,0.0
5807,554605.7188356081,0.0,554605.7188356081,554605.7188356081,8834.814140219914
5808,485176.1247896972,0.0,485176.1247896972,485176.1247896972,9365.252772569436
5809,219844.15495310116,0.0,219844.15495310116,219844.15495310116,4456.6405471293165
5810,157962.06137125706,0.0,157962.06137125706,157962.06137125706,3256.4980074633904
5811,106266.05748906994,0.0,106266.05748906994,106266.05748906994,2219.595619242107
5812,47996.38977104378,0.0,47996.38977104378,47996.38977104378,1000.8867659850645
5813,49535.82286713443,0.0,49535.82286713443,49535.82286713443,1020.8850843006635
5814,6542.386761669225,0.0,6542.386761669225,6542.386761669225,133.95926095153723
