,Energy to electrolyzer (kWh),Energy from grid (kWh),Energy from renewables (kWh),Total energy (kWh),Hydrogen Hourly production (kg)
4804,0.0,0.0,0.0,0.0,0.0
4805,0.0,0.0,0.0,0.0,0.0
4806,0.0,0.0,0.0,0.0,0.0
4807,0.0,0.0,0.0,0.0,0.0
4808,0.0,0.0,0.0,0.0,0.0
4809,0.0,0.0,0.0,0.0,0.0
4810,0.0,0.0,0.0,0.0,0.0
4811,0.0,0.0,0.0,0.0,0.0
4812,27795.59947603694,0.0,27795.59947603694,27795.59947603694,484.21802689894014
4813,17081.894112356884,0.0,17081.894112356884,17081.894112356884,358.4692911071014
4814,0.0,0.0,0.0,0.0,0.0
4815,42323.31773588275,0.0,42323.31773588275,42323.31773588275,739.9151450991138
4816,51960.42718936244,0.0,51960.42718936244,51960.42718936244,1058.5141976889026
4817,0.0,0.0,0.0,0.0,0.0
4818,0.0,0.0,0.0,0.0,0.0
4819,0.0,0.0,0.0,0.0,0.0
4820,34379.94799741603,0.0,34379.94799741603,34379.94799741603,600.7411942795239
4821,49415.389054951185,0.0,49415.389054951185,49415.389054951185,979.95167363761
4822,0.0,0.0,0.0,0.0,0.0
4823,244148.61725805653,0.0,244148.61725805653,244148.61725805653,4063.127643454189
4824,0.0,0.0,0.0,0.0,0.0
4825,0.0,0.0,0.0,0.0,0.0
4826,0.0,0.0,0.0,0.0,0.0
4827,39515.31964190409,0.0,39515.31964190409,39515.31964190409,689.6448595108817
4828,45775.207089366726,0.0,45775.207089366726,45775.207089366726,931.5511833639163
4829,0.0,0.0,0.0,0.0,0.0
4830,50410.863825512424,0.0,50410.863825512424,50410.863825512424,881.063049101069
4831,154566.65058191237,0.0,154566.65058191237,154566.65058191237,2914.7365977873465
4832,328171.9958983942,0.0,328171.9958983942,328171.9958983942,6430.228194129801
4833,381306.90241835086,0.0,381306.90241835086,381306.90241835086,7394.200706949245
4834,334687.1201420282,0.0,334687.1201420282,334687.1201420282,6549.165117798996
4835,244465.11064839578,0.0,244465.11064839578,244465.11064839578,4881.082287678256
4836,513503.1479711662,0.0,513503.1479711662,513503.1479711662,9736.852647420881
4837,815888.6268373778,0.0,815888.6268373778,815888.6268373778,14850.821570100568
4838,815888.6268373778,0.0,815888.6268373778,815888.6268373778,14850.798708344963
4839,815888.6268373778,0.0,815888.6268373778,815888.6268373778,14850.775846583641
4840,815888.6268373778,0.0,815888.6268373778,815888.6268373778,14850.752984816605
4841,650225.0906650189,0.0,650225.0906650189,650225.0906650189,12087.310353306717
4842,745926.1017984175,0.0,745926.1017984175,745926.1017984175,13694.223067892945
4843,632189.3365235059,0.0,632189.3365235059,632189.3365235059,11781.02676058167
4844,560311.8250803172,0.0,560311.8250803172,560311.8250803172,10549.171925001701
4845,657537.6416242578,0.0,657537.6416242578,657537.6416242578,12211.085567870383
4846,815888.6268373778,0.0,815888.6268373778,815888.6268373778,14850.618304846374
4847,300084.4492944993,0.0,300084.4492944993,300084.4492944993,5914.67638430632
4848,84139.84781896284,0.0,84139.84781896284,84139.84781896284,1766.6665483887703
4849,0.0,0.0,0.0,0.0,0.0
4850,0.0,0.0,0.0,0.0,0.0
4851,0.0,0.0,0.0,0.0,0.0
4852,0.0,0.0,0.0,0.0,0.0
4853,32461.167869674115,0.0,32461.167869674115,32461.167869674115,568.3907197907143
4854,144940.94425299106,0.0,144940.94425299106,144940.94425299106,2655.6183801690977
4855,240018.5316192694,0.0,240018.5316192694,240018.5316192694,4797.136603096515
4856,243570.55076911117,0.0,243570.55076911117,243570.55076911117,4863.794390213508
4857,198024.08571661092,0.0,198024.08571661092,198024.08571661092,4002.5703262771317
4858,182834.3416953025,0.0,182834.3416953025,182834.3416953025,3712.060981225905
4859,174107.98404139583,0.0,174107.98404139583,174107.98404139583,3544.353028654815
4860,257999.0867976345,0.0,257999.0867976345,257999.0867976345,5133.746835592754
4861,281760.05595413886,0.0,281760.05595413886,281760.05595413886,5575.6027728546915
4862,330223.5820861665,0.0,330223.5820861665,330223.5820861665,6466.960967126273
4863,500185.1771065603,0.0,500185.1771065603,500185.1771065603,9503.133979898848
4864,419561.52757085103,0.0,419561.52757085103,419561.52757085103,8078.976294772522
4865,337052.7193422451,0.0,337052.7193422451,337052.7193422451,6591.529816856584
4866,566108.1504368994,0.0,566108.1504368994,566108.1504368994,10648.174062775463
4867,467237.5897411612,0.0,467237.5897411612,467237.5897411612,8924.371558077733
4868,815888.6268373778,0.0,815888.6268373778,815888.6268373778,14849.256483097997
4869,697285.8381974108,0.0,697285.8381974108,697285.8381974108,12879.915044886706
4870,668330.7752328768,0.0,668330.7752328768,668330.7752328768,12392.32837987479
4871,168155.6262690705,0.0,168155.6262690705,168155.6262690705,3429.535920937594
4872,119057.15471047569,0.0,119057.15471047569,119057.15471047569,2470.8011814940264
4873,0.0,0.0,0.0,0.0,0.0
4874,0.0,0.0,0.0,0.0,0.0
4875,150204.04080582072,0.0,150204.04080582072,150204.04080582072,2567.824555635831
4876,65626.70638855516,0.0,65626.70638855516,65626.70638855516,1376.9264448486051
4877,81896.81810927812,0.0,81896.81810927812,81896.81810927812,1660.5816818263913
4878,118033.77282672579,0.0,118033.77282672579,118033.77282672579,2397.1061787990484
4879,0.0,0.0,0.0,0.0,0.0
4880,0.0,0.0,0.0,0.0,0.0
4881,0.0,0.0,0.0,0.0,0.0
4882,0.0,0.0,0.0,0.0,0.0
4883,0.0,0.0,0.0,0.0,0.0
4884,27541.65449031526,0.0,27541.65449031526,27541.65449031526,479.631868827258
4885,2367.350250898428,0.0,2367.350250898428,2367.350250898428,0.0
4886,58346.49050980179,0.0,58346.49050980179,58346.49050980179,1019.5620151188646
4887,0.0,0.0,0.0,0.0,0.0
4888,50258.47925379555,0.0,50258.47925379555,50258.47925379555,878.1153058114069
4889,0.0,0.0,0.0,0.0,0.0
4890,0.0,0.0,0.0,0.0,0.0
4891,35346.54159746118,0.0,35346.54159746118,35346.54159746118,616.3822610177764
4892,362309.0791535406,0.0,362309.0791535406,362309.0791535406,6282.616095073529
4893,450091.567745652,0.0,450091.567745652,450091.567745652,8618.95961204416
4894,792442.0547391444,0.0,792442.0547391444,792442.0547391444,14459.501950678157
4895,476556.6021358258,0.0,476556.6021358258,476556.6021358258,9085.873607204607
4896,815888.6268373778,0.0,815888.6268373778,815888.6268373778,14845.258623898379
4897,564184.929221764,0.0,564184.929221764,564184.929221764,10611.94223731431
4898,422203.462659179,0.0,422203.462659179,422203.462659179,8123.6217142362475
4899,475234.2853039476,0.0,475234.2853039476,475234.2853039476,9062.553999096866
4900,237902.72149838347,0.0,237902.72149838347,237902.72149838347,4755.779860564963
4901,477707.62674584077,0.0,477707.62674584077,477707.62674584077,9106.029913058996
4902,280563.225163846,0.0,280563.225163846,280563.225163846,5551.609764009384
4903,65006.5275899267,0.0,65006.5275899267,65006.5275899267,1364.0770023700506
4904,163990.82404121617,0.0,163990.82404121617,163990.82404121617,3178.3059465567553
4905,129103.05806406727,0.0,129103.05806406727,129103.05806406727,2667.9485812000066
4906,13920.104330822116,0.0,13920.104330822116,13920.104330822116,290.7804717593592
4907,0.0,0.0,0.0,0.0,0.0
4908,217464.90974479928,0.0,217464.90974479928,217464.90974479928,3641.6187751229404
4909,815888.6268373778,0.0,815888.6268373778,815888.6268373778,14843.726847802078
4910,815888.6268373778,0.0,815888.6268373778,815888.6268373778,14843.70398427242
4911,815888.6268373778,0.0,815888.6268373778,815888.6268373778,14843.681120737047
4912,815888.6268373778,0.0,815888.6268373778,815888.6268373778,14843.658257195948
4913,22452.227463522442,0.0,22452.227463522442,22452.227463522442,469.56122921755343
4914,182723.5242902945,0.0,182723.5242902945,182723.5242902945,3224.5625545309704
4915,228966.86553158893,0.0,228966.86553158893,228966.86553158893,4586.801686560197
4916,114003.64273126342,0.0,114003.64273126342,114003.64273126342,2369.4815154368716
4917,246554.90724952825,0.0,246554.90724952825,246554.90724952825,4917.188421963314
4918,328479.2771225536,0.0,328479.2771225536,328479.2771225536,6431.890752854473
4919,0.0,0.0,0.0,0.0,0.0
4920,280150.9542874049,0.0,280150.9542874049,280150.9542874049,4618.782032920517
4921,815888.6268373778,0.0,815888.6268373778,815888.6268373778,14841.726686056136
4922,504322.6450133014,0.0,504322.6450133014,504322.6450133014,9570.224523537443
